id,addr_stree,addr_house,addr_postc,addr_subur,air_condit,amenity,biergarten,brand,capacity,contact_ph,contact_we,cuisine,delivery,descriptio,diet_vegan,diet_veget,indoor_sea,indoor_s_1,internet_a,internet_1,name,opening_ho,outdoor_se,smoking,takeaway,wheelchair,Lat,Lon,Brick,_Distance
node/285075125,Grünberger Straße,"69",10245,Friedrichshain,false,restaurant,,,,,,thai,,,only,only,true,,,,li.ke,Mo-Su 12:00-22:00,yes,outside,,yes,52.511594000000002,13.458689000000000,Friedrichshain-Kreuzberg,120.762810750525631
node/285085630,Boxhagener Straße,"30",10245,,false,restaurant,,,,,,turkish,,,yes,yes,true,,,,Zeus Pizza & Pide,"Mo-Sa 15:30-23:30; Su 14:00-23:00",yes,outside,,yes,52.512407000000003,13.459095000000000,Friedrichshain-Kreuzberg,50.540604027853902
node/285170131,Pariser Straße,18a,10707,Wilmersdorf,,restaurant,,,,,,italian,,,,,,,,,Ristorante Da Toni,,,,,no,52.498263999999999,13.319001999999999,Charlottenburg-Wilmersdorf,373.970452235275445
node/285431960,,,,,,restaurant,,,,,,turkish,,,,,,,,,Hasir,"PH,Mo-Su 10:00-24:00",,,,limited,52.538299000000002,13.206756000000000,Spandau,69.099191647628544
node/285898054,Kantstraße,"35",10625,Charlottenburg,,restaurant,,,,,,chinese,,,,,,,,,Aroma,Th-Tu 14:00-02:00,,,,yes,52.506343999999999,13.315576999999999,Charlottenburg-Wilmersdorf,83.193881463406740
node/285898060,Grolmanstraße,"52",10623,Charlottenburg,,restaurant,,,,+49 30 31809170,http://www.tapas-berlin.de,spanish,,,,,,,,,Tapas Bar,"Mo-Th 16:00-01:00, Fr-Sa 16:00-02:00, Su 11:00-01:00",,,,no,52.507193000000001,13.321614000000000,Charlottenburg-Wilmersdorf,124.276934368260299
node/287528885,Paul-Lincke-Ufer,"23",10999,,,restaurant,,,,,,vietnamese,,,,,true,,,,Cocochu,Mo-Su 11:30-23:30,yes,outside,,yes,52.494096999999996,13.428601000000000,Friedrichshain-Kreuzberg,208.108201280284391
node/288407321,Schönleinstraße,"29",,,false,restaurant,,,,,,italian,,,,yes,true,,,,Olivio,Mo-Su 12:00-22:00,yes,,yes,no,52.491942999999999,13.421184999999999,Friedrichshain-Kreuzberg,137.209906726655475
node/288731897,Corinthstraße,"58",10245,Friedrichshain,false,restaurant,,,,+49-30-29006638,,arab,,,no,yes,true,,,,Melissa,"Mo-Su,PH 08:00-02:00",yes,,,no,52.498984999999998,13.464285000000000,Friedrichshain-Kreuzberg,97.590749978647679
node/289961199,Graefestraße,"20",10967,Kreuzberg,,restaurant,,,,,,asian,,,,,true,,,,Chay Long,,yes,,,,52.492590000000000,13.417192999999999,Friedrichshain-Kreuzberg,181.806990121919341
node/291651816,Gatower Straße,"7",13595,Wilhelmstadt,,restaurant,true,,,+49 30 35503107,http://www.gaststaetteg7.de,german,,,,,,,,,Gaststätte G7,,yes,,,no,52.520311999999997,13.187768999999999,Spandau,110.743154048898788
node/291750981,Naugarder Straße,45 II,10409,Prenzlauer Berg,,restaurant,,,,,,italian,,,no,yes,,,,,Trattoria Da Pia,,,,,yes,52.542687000000001,13.438272000000000,Pankow,114.706107973486951
node/291797118,Boxhagener Straße,"29",10245,Friedrichshain,false,restaurant,,,,,,lebanese,,,yes,yes,true,,,,The Hummus Club,,yes,outside,,yes,52.512464999999999,13.458856000000001,Friedrichshain-Kreuzberg,33.870405444681715
node/283212033,,,,,,restaurant,,,,,,german,,,,,,,,,Lagunen-Eck,,,,,,52.431887000000003,13.713338000000000,Treptow-Köpenick,44.777736928932811
node/291797192,Boxhagener Straße,"29",10245,Friedrichshain,false,restaurant,,,,+49 30 48813614,https://burgerjam.business.site,austrian,,,yes,yes,true,,,,Burger Jam,Mo-Su 12:30-18:00+,yes,outside,,limited,52.512478999999999,13.458781999999999,Friedrichshain-Kreuzberg,29.222266684551727
node/292699539,,,,,false,restaurant,,,,,,asian,,,yes,yes,true,,,,Asiana Village,"Tu-Th 12:00-21:00; Fr-Sa 12:00-22:00; Su 12:00-21:00",no,no,,yes,52.595314999999999,13.335305999999999,Reinickendorf,32.587392539477470
node/293111165,Schlüterstraße,"69",10625,Charlottenburg,,restaurant,,,,,http://www.pascarella.de/,italian,,,,,,,,,Pascarella,12:00-24:00,,,,yes,52.507699000000002,13.318058000000001,Charlottenburg-Wilmersdorf,169.885845680009339
node/293635560,Kantstraße,"51",10625,Charlottenburg,,restaurant,,,,,,mexican,yes,,,,,,,,Berlin Burrito Company,"Mo-Th,Su 12:00-22:00; Fr-Sa 12:00-23:00",yes,,,limited,52.506664999999998,13.309853000000000,Charlottenburg-Wilmersdorf,184.459670569572836
node/294851334,,,,,,restaurant,,,,,,italian,,,,,true,,,,Da Mingiu,"PH,Mo-Su 12:00-23:00",yes,,,yes,52.592443000000003,13.326394000000001,Reinickendorf,22.643930811859526
node/295085094,Grünberger Straße,"1",10243,Friedrichshain,,restaurant,,,,+49 30 29009912,https://jaegerundlustig.de,german,,,,,true,,,,Jäger & Lustig,Mo-Su 12:00-00:00,yes,,,yes,52.513410000000000,13.448065000000000,Friedrichshain-Kreuzberg,66.735598945744030
node/299950512,,,,,,restaurant,,,,+49 30 37438807,http://schuetzen-wirtin.de/,german,,,,,,,,,Schützen-Wirtin,"We-Fr 12:00-18:00; Sa 10:00-18:00; Su 12:00-18:00; Mo,Tu off",,,,,52.414755000000000,13.176969000000000,Steglitz-Zehlendorf,553.020804412856478
node/302864488,Oranienburger Straße,"45",10117,Mitte,,restaurant,,,,"+493028040505",,cuban,,,,,true,,,,QBA,"Mo-Th 16:00-00:00, Fr,Sa 16:00-03:00, Su 16:00-24:00",yes,,,no,52.525995000000002,13.389442000000001,Mitte,110.600558378514989
node/306362297,Grimmstraße,"30",10967,Kreuzberg,,restaurant,,,,+49 30 69506610,,italian,,,,yes,true,,,,Il Casolare,"17:00-24:00, Su 12:00-24:00",yes,outside,,limited,52.494912999999997,13.415513000000001,Friedrichshain-Kreuzberg,412.340102251109840
node/308707632,Hultschiner Damm,"238",12623,Mahlsdorf,,restaurant,,,,,,international,,,,,,,,,Rossini III,,,,,limited,52.495561000000002,13.611356000000001,Marzahn-Hellersdorf,189.307206744337805
node/309054644,Bartningallee,,10557,,,restaurant,,,,+49 30 3914976,http://marjan-grill.de/,croatian,,,,no,true,,,,Marjan Grill,"Mo-Su,PH 12:00-23:00",yes,outside,,yes,52.520065000000002,13.346919000000000,Mitte,78.661666868283618
node/310268916,Graefestraße,"83",10967,,,restaurant,,,,,https://datscha.de,russian,,,yes,yes,true,,,,datscha,"Mo-Su,PH 10:00-01:00",yes,,,no,52.493876999999998,13.418668000000000,Friedrichshain-Kreuzberg,245.711081861675154
node/310377172,Hauptstraße,"112",10827,Schöneberg,,restaurant,,,,,,arab,"Mo-Th 11:00-22:45;Fr-Su 11:00-23:45",,,yes,true,,,,Bahar Restaurant,"Mo-Th 11:00-23:00; Fr-Su 11:00-24:00",yes,outside,,no,52.481465999999998,13.348378000000000,Tempelhof-Schöneberg,39.241736232896109
node/310567582,,,,,,restaurant,,,,,,italian,yes,,,,true,,,,Ristorante Pantalone,12:00-24:00,yes,outside,yes,no,52.633121000000003,13.288636000000000,Reinickendorf,76.390312017747775
node/310612083,Berliner Straße,"92",13507,Tegel,,restaurant,,,,,,italian,,,,,,,,,Ristorante Da Guiliano,,,,,no,52.588110000000000,13.285598000000000,Reinickendorf,180.567275773050312
node/310612305,Alt-Tegel,"2",13507,Tegel,,restaurant,,,,,,german,,,,,true,,,,Hax'nhaus,"PH,Mo-Su 11:00-18:00+",yes,,,no,52.589792000000003,13.282261999999999,Reinickendorf,55.677295261619641
node/311724419,Falkenhagener Straße,"1",13585,Spandau,,restaurant,,,,,,italian,,,,,,,,,Restorante Pescara,"Mo-Fr 17:00-24:00; Sa, Su 12:00-24:00",,,,no,52.544280000000001,13.204024000000000,Spandau,89.306587478581790
node/311724422,Schönwalder Straße,"111",13585,Spandau,,restaurant,,,,,,greek,,,,,,,,,Omonia Treff,Mo-Su 14:00-22:00,,,,limited,52.544421999999997,13.204370000000001,Spandau,76.157008714179014
node/312058746,Berliner Straße,"109",13467,Hermsdorf,,restaurant,,,,+49 30 39716012,https://www.yeshaus-berlin.com/,thai,,,,,,,wlan,customers,Yes Haus,Tu-Su 12:00-22:00,yes,no,yes,limited,52.619684999999997,13.313492000000000,Reinickendorf,110.240434472905307
node/312191064,Kurfürstendamm,"69",10707,Charlottenburg,,restaurant,,,,+49 30 88001764,http://www.graffiti-kudamm.de/graffiti-kudamm,international,,,,,,,,,Graffiti,,,,,limited,52.500357000000001,13.307503000000001,Charlottenburg-Wilmersdorf,41.274319583993254
node/312820855,Neue Hochstraße,"25",13347,Gesundbrunnen,false,restaurant,,,,,,italian,no,,yes,yes,true,,,,Sotto,Tu-Su 16:00-22:00,sidewalk,outside,yes,limited,52.542856000000000,13.376412000000000,Mitte,104.259535158975069
node/313071398,Kaiserdamm,"109",14057,Charlottenburg,,restaurant,,,,+49 30 30209515,http://rocco-charlottenburg.de/,international,yes,,,,,,,,Rocco,"09:00-24:00",yes,outside,,yes,52.510353000000002,13.291892000000001,Charlottenburg-Wilmersdorf,443.025750678866814
node/313220246,Hackerstraße,"3",12161,Friedenau,,restaurant,,,,,,italian,,,limited,,,,,,Il Giardino,"Mo-Su,PH 12:00-00:00",yes,,,no,52.466644000000002,13.324963000000000,Tempelhof-Schöneberg,245.997742630703300
node/314401612,Straßmannstraße,"41",10249,Friedrichshain,,restaurant,,,,,,vietnamese,,,,,,,,,Viet Bowl,Mo-Su 11:30-23:00,,outside,,no,52.523211000000003,13.453334999999999,Friedrichshain-Kreuzberg,221.531812779142399
node/314752471,Anklamer Straße,"38",10115,Mitte,,restaurant,,,,+49 30 34623307,https://lemongrass.berlin,asian,,,yes,yes,true,,,,Lemongrass,Mo-Su 12:00-23:00,yes,outside,yes,limited,52.535276000000003,13.399369000000000,Mitte,245.825946340778273
node/315775252,Jacobsohnstraße,"23",13086,Weißensee,,restaurant,,,,,https://ravello-berlin.de,italian,,,no,yes,true,,,,Ristorante Ravello,"Mo,We,Th 17:00-22:30; Fr,Sa 17:00-23:00; PH,Su 11:30-22:30",yes,,,limited,52.555779999999999,13.434227000000000,Pankow,126.180106324343271
node/315979078,Wilkestraße,"1",13507,Tegel,,restaurant,,,,+49 30 4338001,http://www.tegeler-seeterrassen.de,german,,,,,,,,,Lakeside,Mo-Su 12:00+,yes,,,limited,52.588427000000003,13.274718999999999,Reinickendorf,125.070632526423793
node/1323444951,,,,,,restaurant,,,,,,german,,,,,,,,,Café am Japanischen Garten,,,,,yes,52.538719999999998,13.579473000000000,Marzahn-Hellersdorf,162.881385140891382
node/317179411,Luxemburger Straße,"4",13353,Wedding,false,restaurant,,,,,,thai,,,no,yes,true,,,,Krua Thai,"Mo-Fr 12:00-23:00; Su 15:00-23:00",yes,,,limited,52.545870999999998,13.357829000000001,Mitte,126.568026953342908
node/317393118,Albrechtstraße,"13",10117,Mitte,,restaurant,,,,+49 30 28046401,https://machiavelli-berlin.de/,italian,,,,,true,,,,Machiavelli,10:00-01:00,yes,,,limited,52.521304999999998,13.385266000000000,Mitte,100.189560013945794
node/317552032,Volmerstraße,"9",12489,Adlershof,,restaurant,,,,,,german,,,yes,yes,,,,,Green Curve,Mo-Fr 8:80-14:80,,,,yes,52.429633000000003,13.537471000000000,Treptow-Köpenick,214.782738026468621
node/318106017,Mühsamstraße,"54",10249,,,restaurant,,,,,,indian,,,,,,,,,Hawab,Mo-Su 12:00-23:00,,outside,,yes,52.520113000000002,13.449987000000000,Friedrichshain-Kreuzberg,165.429484268662407
node/318106022,Straßmannstraße,"21",10249,,,restaurant,,,,,,italian,,,,yes,,,,,Pomodorino,Mo-Su 13:00-24:00,yes,,yes,no,52.522292000000000,13.449707000000000,Friedrichshain-Kreuzberg,45.289337880515433
node/318522785,,,,,,restaurant,,,,,,chinese,,,,yes,true,,,,Hee Lam Mun,"Tu-Su,PH 12:00-23:00; Mo off",yes,,,no,52.459958999999998,13.312191000000000,Steglitz-Zehlendorf,145.729719625760225
node/318526010,Wilhelmstraße,"75",10117,Mitte,,restaurant,,,,+49 30 2297405,,italian,,,,yes,true,,,,Viale dei Tigli,Mo-Su 12:00-24:00,yes,,,limited,52.514868999999997,13.381114000000000,Mitte,29.670865427965527
node/319099110,Grunowstraße,"21",13187,Pankow,,restaurant,,,,,,italian,,,,,,,,,Ristorante Avellino,Mo-Su 12:00-23:00,,,,yes,52.568931999999997,13.408982000000000,Pankow,161.826749626983741
node/319211643,Am Friedrichshain,"1",10407,,,restaurant,,,,,,lebanese,,,yes,yes,true,,,,Qadmous,"Mo-Th 12:00-24:00, Fr-Sa 12:00-01:00, Su 11:00-24:00",yes,,,no,52.529637000000001,13.436334000000000,Pankow,14.773085145682275
node/320216715,Kastanienallee,"49",10119,Mitte,,restaurant,,,,+49 30 48492651,http://nautaberlin.com,international,,,,yes,true,,,,Nauta,We-Sa 19:30-00:00 off,yes,,,no,52.534207000000002,13.405011000000000,Mitte,46.159858298010569
node/320217469,Kastanienallee,"50",10119,Mitte,,restaurant,,,,+49 30 44010494,http://www.aapka.de/,indian,,,yes,yes,true,,,,Aapka,"Mo-Fr 16:00-23:00; Sa,Su 12:00-23:00",yes,outside,,no,52.533991000000000,13.404833999999999,Mitte,71.314861854356337
node/321527319,Kastanienallee,"49",10119,,,restaurant,,,,,,international,,,yes,yes,,,,,W Der Imbiss,"Su-Th 12:00-22:00; Fr,Sa 12:00-23:00",,,,no,52.534286000000002,13.405092000000000,Mitte,36.617042461194067
node/321779859,Danziger Straße,"209",10407,Prenzlauer Berg,,restaurant,,,,,,italian,,,,,,,,,Al Parco,,,,,limited,52.529826999999997,13.444787000000000,Pankow,73.586770164308206
node/322822421,,,,,,restaurant,,,,,,croatian,,,,,,,,,Blaue Adria,"Tu-Fr 16:00-23:30; PH,Sa,Su 11:30-23:30; Mo off",,,,no,52.528602999999997,13.449111000000000,Pankow,244.073652184062780
node/324792568,Marienfelder Allee,"145",12279,,,restaurant,,,,,,chinese,,,,yes,true,,,,Happy Buddha,"We-Su 12:00-22:00; Mo,Tu off",no,,,limited,52.413707000000002,13.363796000000001,Tempelhof-Schöneberg,38.259129773292969
node/324792572,Marienfelder Allee,"146",12279,,,restaurant,,,,,,italian,,,,yes,,,,,Colombina,"Su 13:00-21:00; Tu-Sa 16:00-23:00",,,,yes,52.413491000000000,13.362455000000001,Tempelhof-Schöneberg,54.456158854938714
node/324792574,,,,,,restaurant,,,,,,croatian,,,,,true,,,,Adrijana Grill,Mo-Su 12:00-21:00,yes,,,limited,52.413184000000001,13.363493999999999,Tempelhof-Schöneberg,93.262952403349246
node/324792579,,,,,,restaurant,,,,,,italian,,,,,,,,,La Luna,,,,,,52.414166999999999,13.363579000000000,Tempelhof-Schöneberg,16.283117331653365
node/327827638,Spandauer Damm,"3",14059,Charlottenburg,,restaurant,,,,,,lebanese,,,,,,,,,Palace,,yes,,,limited,52.519258999999998,13.298664000000000,Charlottenburg-Wilmersdorf,29.537465906486418
node/329564458,Zionskirchstraße,"28",10119,Mitte,,restaurant,,,,,http://www.labigoudene.de/,french,,,yes,yes,true,,,,La Bigoudène,"Mo-Sa 18:00+, Su 12:00+, Tu-Th 12:00-15:00",yes,,,no,52.534362999999999,13.403029000000000,Mitte,171.389983115684970
node/330160536,Dircksenstraße,"40",10178,,,restaurant,,,,,,spanish,,,,yes,true,,,,Atame,"Mo-Fr 13:00-24:00; Sa 16:00-24:00; Su off",yes,,,no,52.523574000000004,13.406796000000000,Mitte,146.065638295349970
node/330259379,,,,,,restaurant,,,,,,asian,,,,,,,,,Hangi Sushi,,,,,yes,52.534069000000002,13.404567999999999,Mitte,79.584075531155818
node/330262371,Fehrbelliner Straße,"24",10119,Mitte,,restaurant,,,,"+493044032771",,italian,,,yes,yes,true,,,,La Focacceria,Mo-Su 11:00-19:00,yes,,,limited,52.533650000000002,13.403466999999999,Mitte,167.641607608651384
node/330262523,Zionskirchstraße,"44",10119,Mitte,,restaurant,,,,,,thai,,,yes,yes,true,,,,Thai Sushi & More,"Mo-Fr 12:00-22:30; Sa-Su 13:00-23:00",yes,,,no,52.533766999999997,13.405398999999999,Mitte,77.823468685810880
node/330966856,Goethestraße,"5",10623,Charlottenburg,,restaurant,,,,+49 30 31806111,http://www.mysatyam.de/,indian,,,yes,only,,,,,Satyam,"Mo-Sa 12:00-24:00; Su 11:00-24:00",,outside,,yes,52.508924000000000,13.322005000000001,Charlottenburg-Wilmersdorf,260.011313038604612
node/331251821,Akazienstraße,"5",10823,Schöneberg,,restaurant,,,,,,indian,,,,yes,true,,,,Moghul,"Mo-Su,PH 12:00-24:00",yes,,,no,52.487063999999997,13.355262000000000,Tempelhof-Schöneberg,109.453782783184266
node/331350595,Südstern,"14",10965,Kreuzberg,,restaurant,,,,+49 3057794199,https://www.papaya-service.de/suedstern/,thai,,,,yes,true,,,,papaya,"Mo-Su,PH 12:00-16:00, 17:00-23:00",yes,,,yes,52.488545000000002,13.407349999999999,Friedrichshain-Kreuzberg,86.547892862480225
node/332554285,Schiffbauerdamm,"8",10117,Mitte,,restaurant,,,,+49 30 2823965,https://www.staev.de,german,,,,yes,true,,,,Ständige Vertretung,10:30-01:00,yes,,,limited,52.521210000000004,13.385331000000001,Mitte,93.086935576616966
node/332554290,Luisenstraße,"41",10117,Mitte,,restaurant,,,,"+493027572164",,spanish,,,,yes,true,,,,Volver,"Mo-Fr 18:00-23:00; Sa 18:00-24:00",sidewalk,,,no,52.522353000000003,13.379880999999999,Mitte,50.295222982298483
node/332625321,Albrechtstraße,"12",10117,Mitte,,restaurant,,,,+49 30 27594623,,italian,,,,yes,true,,,,Vaporetto,Mo-Su 12:00+,yes,,,yes,52.521005000000002,13.385040999999999,Mitte,63.508141658368274
node/332625330,Albrechtstraße,"12",10117,,,restaurant,,,"130",,,indian,,,,,true,,wlan,,Anand,Mo-Su 12:00-22:30,yes,,,yes,52.521214000000001,13.384969000000000,Mitte,83.263777018761630
node/332733314,,,,,,restaurant,,Vapiano,,,,italian,,,,,,,,,Vapiano,,,,,limited,52.510188999999997,13.376348999999999,Mitte,12.227230970561894
node/332733319,Reinhardtstraße,27 D,10117,Mitte,,restaurant,,,,,,italian,,,,,true,,,,Cinque,"Mo-Sa 11:30-01:00, Su 16:00+",yes,no,,yes,52.522815000000001,13.382414000000001,Mitte,63.180786689236413
node/333136582,,,,,,restaurant,,,,,,asian,,,,,true,,,,Van-Long,"Mo-Fr 11:30-21:00; Sa 17:00-22:00; Su off",yes,,,no,52.523800000000001,13.386521999999999,Mitte,19.534876741058671
node/333136584,,,,,,restaurant,,,,,,japanese,,,yes,yes,true,,,,Akito,"Mo-Fr 10:30-22:15; Sa 13:00-22:15; Su 13:00-21:00 ""nur Express""; PH off",yes,,,no,52.523871000000000,13.386873000000000,Mitte,6.466369841191144
node/333136586,Friedrichstraße,"129",10117,Mitte,,restaurant,,,,+49 30 28878785,https://www.roma-ristorante.de/,italian,,,,yes,true,,,,Roma,Mo-Su 11:30-00:00,yes,,,limited,52.525098999999997,13.387146000000000,Mitte,57.560357852625494
node/333136722,Oranienburger Straße,"50",10117,Mitte,false,restaurant,,Sausalitos,,+49 30 403665200,https://www.sausalitos.de/nc/mein-sausalitos/berlin-oranienburger-strasse/,mexican,,,yes,yes,true,,,,Sausalitos,"Mo-Th 12:00-24:00, Fr 12:00-02:00, Sa 17:00-02:00, Su 17:00-24:00",yes,outside,,limited,52.526178000000002,13.388669000000000,Mitte,55.690644443815565
node/333136723,Friedrichstraße,106c,10117,Mitte,,restaurant,,,,,,indian,,,yes,yes,true,,,,Bombay,,yes,,,yes,52.523148999999997,13.388496999999999,Mitte,121.844248623540224
node/334136940,Kaiser-Wilhelm-Straße,"3",12247,Lankwitz,,restaurant,,,,,,vietnamese,,,,,,,,,Saigon Kitchen 1985,,,,,,52.429774000000002,13.333316999999999,Steglitz-Zehlendorf,9.556449664058167
node/334137522,Leonorenstraße,"67",12247,Lankwitz,,restaurant,,,,,,italian,,,,,,,,,La Montanara,Mo-Su 12:00-24:00,,,,limited,52.439031999999997,13.344030000000000,Steglitz-Zehlendorf,38.118943283279442
node/336384872,Linienstraße,"160",10115,,,restaurant,,,,,,german,,,,,true,,,,Lokal,Mo-Su 17:00-24:00,yes,,,no,52.527875000000002,13.394901000000001,Mitte,104.288400138601190
node/336384888,Schiffbauerdamm,6-7,10117,Mitte,,restaurant,,,,,,german,,,,yes,true,,,,Brechts,Mo-Su 12:00-00:00,yes,,,no,52.521472000000003,13.385871000000000,Mitte,72.343036933810893
node/336384894,Schiffbauerdamm,"5",10117,Mitte,,restaurant,,,,"+493028599046",,french,,,,,true,,,,Ganymed,Mo-Su 10:00-24:00,yes,,,,52.521720999999999,13.386316000000001,Mitte,70.082649733734158
node/337503862,Rosmarinstraße,"8",10117,,,restaurant,,,,,,asian,,,,,,,,,Bonjour Vietnam,"Mo-Fr 11:30-22:00; Su 11:30-22:00",,,,no,52.516143000000000,13.389915000000000,Mitte,80.016583852819934
node/339816979,Torstraße,"167",10115,Mitte,,restaurant,,,,+49 30 67302052,,french,,,,,,,,,3 minutes sur mer,We-Sa 18:00-24:00,,,,no,52.529105000000001,13.395460000000000,Mitte,75.914623397159460
node/343314987,,,,,,restaurant,,,,,https://www.landhausbg.de/,german,,,yes,yes,true,,,,Landhaus Botanischer Garten,"Mo,Th,Fr 11:00-16:00; Sa,Su 11:00-18:00",yes,,,yes,52.451773000000003,13.309887000000000,Steglitz-Zehlendorf,14.962286176516917
node/345127877,Königin-Luise-Straße,"44",14195,Dahlem,,restaurant,,,,+49-30-83202266,http://www.ristorante-piaggio.de/,italian,,,,,,,,,Piaggio,"Mo 12:00-22:00; We-Su 12:00-22:00",yes,,,no,52.457700000000003,13.290710000000001,Steglitz-Zehlendorf,20.529774579035006
node/345786582,Hans-Sachs-Straße,4f,12205,Lichterfelde,,restaurant,,,,+49 30 833 9633,http://www.restaurant-macedonia.com/,international,,,,,,,,,Macedonia,Mo-Su 12:00-23:00,,,,no,52.443373999999999,13.295173999999999,Steglitz-Zehlendorf,40.330859207676269
node/346135933,Rheingaustraße,"14",12161,Friedenau,,restaurant,,,,,,italian,,,,yes,true,,,,Pino,"Tu-Su,PH 12:00-23:00",yes,,,no,52.472675000000002,13.321764000000000,Tempelhof-Schöneberg,43.470775037339912
node/346713870,Parallelstraße,"11",12209,Lichterfelde,,restaurant,,,,,,mexican,,,,,true,,,,Cafe Surf Inn,,yes,,,limited,52.424683000000002,13.330776999999999,Steglitz-Zehlendorf,201.107329608347271
node/347293594,Königsberger Straße,"46",12207,Lichterfelde,,restaurant,,,,,,german,,,,,true,,,,Friedhard's,"Mo-Sa 12:00+; Su 10:00+",yes,,yes,no,52.428071000000003,13.324745999999999,Steglitz-Zehlendorf,32.795714199541656
node/349007465,Spandauer Damm,"5",14059,Charlottenburg,,restaurant,,,,+49 30 34703626,http://www.opera-italiana.com,italian,,,,,,,,,Opera Italiana,12:00+,,,,no,52.519247999999997,13.298437000000000,Charlottenburg-Wilmersdorf,41.013281979011197
node/349010568,Schloßstraße,"45",14059,Charlottenburg,,restaurant,,,,,,italian,,,no,yes,true,,,,La Trattoria Toscana,"Tu-Fr,PH 17:00-22:00; Sa,Su 12:00-22:00",yes,,,yes,52.514021999999997,13.297397000000000,Charlottenburg-Wilmersdorf,66.641865074339563
node/350625402,Straße am Schildhorn,"12",14193,Grunewald,,restaurant,,,,,,german,,,,,,,,,Schildhornbaude,,,,,,52.494106000000002,13.199211000000000,Charlottenburg-Wilmersdorf,31.021401704075632
node/352907185,Selmaplatz,"1",14163,,,restaurant,,,,,,french,,,,,,,wlan,,Restaurant Gourmet Sud,Mo-Su 08:00-24:00,,,,,52.445816999999998,13.242818000000000,Steglitz-Zehlendorf,110.365439924068198
